"file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","dataset_pid","tracking_id"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19750101-19791231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",1975-01-01,1979-12-31,219407642,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19750101-19791231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/1f23f64b-40cb-41f4-8aca-755146785c67"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19800101-19841231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",1980-01-01,1984-12-31,219494654,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19800101-19841231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/0625ffde-bc4e-4034-8d54-8ea75e6d4f84"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19850101-19891231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",1985-01-01,1989-12-31,219325661,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19850101-19891231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/7bfc61f9-3fed-4ce8-a7d4-a2ad9fec176e"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19900101-19941231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",1990-01-01,1994-12-31,219443602,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19900101-19941231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/dd4ffe18-cb05-406d-b758-3478c5e25ca0"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19950101-19991231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",1995-01-01,1999-12-31,219344486,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19950101-19991231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/87064437-5505-4646-a036-096b8d766ec8"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20000101-20041231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2000-01-01,2004-12-31,219495108,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20000101-20041231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/abd41a63-55f6-4fcf-b02c-6a1f9a846abd"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20050101-20091231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2005-01-01,2009-12-31,219187052,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20050101-20091231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/63cb4b04-07e4-4fd1-9422-cc8310d6b603"
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20100101-20141231.nc|esgf3.dkrz.de","CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","CMIP","MPI-M","MPI-ESM1-2-HR","historical","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2010-01-01,2014-12-31,219149970,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_20100101-20141231.nc","hdl:21.14100/118f260e-bc28-3f76-abcb-b892013c6d48","hdl:21.14100/816760e4-93d7-4e5a-b777-63d000acf168"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108.tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc_0|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tas","Near-Surface Air Temperature","K",2015-01-01,2064-12-31,2121555064,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tas/gn/v20191108/tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc","hdl:21.14100/e16def29-e2e0-3435-b75e-6584612d8746","hdl:21.14100/c96813fb-a110-4bdf-be44-f6accae320ad"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108.tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20650101-21001231.nc_0|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tas","Near-Surface Air Temperature","K",2065-01-01,2100-12-31,1521124316,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tas/gn/v20191108/tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20650101-21001231.nc","hdl:21.14100/e16def29-e2e0-3435-b75e-6584612d8746","hdl:21.14100/4aa24806-0235-4353-9b7a-f598eb845e6e"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108.tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21010101-21501231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tas","Near-Surface Air Temperature","K",2101-01-01,2150-12-31,2101920525,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tas/gn/v20191108/tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21010101-21501231.nc","hdl:21.14100/e16def29-e2e0-3435-b75e-6584612d8746","hdl:21.14100/2f508bd4-f10f-43d9-8157-bd9ea792d60c"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108.tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21510101-22001231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tas","Near-Surface Air Temperature","K",2151-01-01,2200-12-31,2094766596,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tas/gn/v20191108/tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21510101-22001231.nc","hdl:21.14100/e16def29-e2e0-3435-b75e-6584612d8746","hdl:21.14100/fc07b5d7-e15e-4074-a9f6-4c0e4a733ac9"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108.tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22010101-22501231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tas","Near-Surface Air Temperature","K",2201-01-01,2250-12-31,2093476284,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tas/gn/v20191108/tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22010101-22501231.nc","hdl:21.14100/e16def29-e2e0-3435-b75e-6584612d8746","hdl:21.14100/9d6191df-03fe-469a-bef6-67352dadf053"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108.tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22510101-23001231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tas.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tas","Near-Surface Air Temperature","K",2251-01-01,2300-12-31,2092784582,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tas/gn/v20191108/tas_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22510101-23001231.nc","hdl:21.14100/e16def29-e2e0-3435-b75e-6584612d8746","hdl:21.14100/07107683-c3e9-4221-898b-66fc4f59dd6d"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108.tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc_0|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2015-01-01,2064-12-31,2138297461,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmax/gn/v20191108/tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc","hdl:21.14100/b80a77fd-5503-3945-9fe1-e7671f95e228","hdl:21.14100/85bdafb4-4b6c-4f07-96c9-d8f5a638511d"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108.tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20650101-21001231.nc_0|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2065-01-01,2100-12-31,1534272693,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmax/gn/v20191108/tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20650101-21001231.nc","hdl:21.14100/b80a77fd-5503-3945-9fe1-e7671f95e228","hdl:21.14100/bec75c3a-c71a-4e61-8600-3f2b98cf8e98"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108.tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21010101-21501231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2101-01-01,2150-12-31,2122609166,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmax/gn/v20191108/tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21010101-21501231.nc","hdl:21.14100/b80a77fd-5503-3945-9fe1-e7671f95e228","hdl:21.14100/c2045bbc-5d51-4467-ac6d-f4aab441927d"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108.tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21510101-22001231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2151-01-01,2200-12-31,2117723050,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmax/gn/v20191108/tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21510101-22001231.nc","hdl:21.14100/b80a77fd-5503-3945-9fe1-e7671f95e228","hdl:21.14100/1568c2fe-92a5-43fd-add4-a6a9523d75b4"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108.tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22010101-22501231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2201-01-01,2250-12-31,2116622591,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmax/gn/v20191108/tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22010101-22501231.nc","hdl:21.14100/b80a77fd-5503-3945-9fe1-e7671f95e228","hdl:21.14100/e7c7352d-bade-45f9-8c0f-c2c3d1f08eb5"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108.tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22510101-23001231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmax.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2251-01-01,2300-12-31,2115976945,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmax/gn/v20191108/tasmax_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22510101-23001231.nc","hdl:21.14100/b80a77fd-5503-3945-9fe1-e7671f95e228","hdl:21.14100/ad492bf7-e202-4979-9d37-eae7ea64a175"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108.tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc_0|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2015-01-01,2064-12-31,2142747013,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmin/gn/v20191108/tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc","hdl:21.14100/d3d52174-f7b6-3409-914b-1576f90aed8d","hdl:21.14100/a23616f6-fc51-4156-ad27-4a97f2b82a97"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108.tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20650101-21001231.nc_0|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2065-01-01,2100-12-31,1535447210,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmin/gn/v20191108/tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20650101-21001231.nc","hdl:21.14100/d3d52174-f7b6-3409-914b-1576f90aed8d","hdl:21.14100/f1662907-1417-403c-a6bb-a9e0518c1dce"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108.tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21010101-21501231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2101-01-01,2150-12-31,2120858459,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmin/gn/v20191108/tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21010101-21501231.nc","hdl:21.14100/d3d52174-f7b6-3409-914b-1576f90aed8d","hdl:21.14100/53f46e56-70c6-4443-bdec-a149de689083"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108.tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21510101-22001231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2151-01-01,2200-12-31,2113439364,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmin/gn/v20191108/tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_21510101-22001231.nc","hdl:21.14100/d3d52174-f7b6-3409-914b-1576f90aed8d","hdl:21.14100/3136865b-58de-4975-bde1-204d9c7f78a1"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108.tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22010101-22501231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2201-01-01,2250-12-31,2111559858,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmin/gn/v20191108/tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22010101-22501231.nc","hdl:21.14100/d3d52174-f7b6-3409-914b-1576f90aed8d","hdl:21.14100/5e3db802-5eae-47db-b9d1-ea43b9a1ec3c"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108.tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22510101-23001231.nc|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.tasmin.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2251-01-01,2300-12-31,2111227692,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/tasmin/gn/v20191108/tasmin_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_22510101-23001231.nc","hdl:21.14100/d3d52174-f7b6-3409-914b-1576f90aed8d","hdl:21.14100/0a4a122d-e640-407f-9bbb-9ab89816c67b"
"CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.pr.gn.v20191108.pr_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc_0|esgf-data2.diasjp.net","CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.day.pr.gn.v20191108|esgf-data2.diasjp.net","CMIP6","ScenarioMIP","MRI","MRI-ESM2-0","ssp585","r1i1p1f1","day","day","gn","20191108","100 km","pr","Precipitation","kg m-2 s-1",2015-01-01,2064-12-31,3138012095,"esgf-data2.diasjp.net","http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/day/pr/gn/v20191108/pr_day_MRI-ESM2-0_ssp585_r1i1p1f1_gn_20150101-20641231.nc","hdl:21.14100/341c7f92-5864-3442-ac7d-afd637dc424b","hdl:21.14100/bc8d2e08-49be-403f-b3fb-6099547d4a6c"
